Index	Truth	Is_Accurate	ProbSen	Size	Sentence	Tree	RootEmbedding
1	0	1	0.35963091254234314	1	 MPPA.	 (0 (0 MPPA) (0 .))	[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835338,0.0,1.1745,0.0,0.521619,0.0,0.0,1.88008,0.712655,0.0,0.0,0.0,0.0,0.0,0.0,0.000428881,0.0,0.0,0.323739,0.0,0.681067,0.0,0.0,0.161265,0.0,0.0,0.279458,0.0,0.0,0.0543117,0.0804926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523618,0.0,0.533739,0.0,2.31239,0.0,0.0,0.0,1.50187,1.84907,0.0,0.0,0.0,0.0,0.0,1.41566,0.0,1.41144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625973,0.0,0.648256,0.0,0.1324,0.0,2.00363,1.3861,0.0,0.0,0.0,0.0,1.03602,0.177705,0.0,0.556914,0.0681119,0.0,1.54603]
1	0	1	0.2108732908964157	1	 3.	 (0 (0 3) (0 .))	[1.30826,0.0,0.0485341,0.0,0.595204,0.0,0.0118197,0.0,0.0,0.0,0.0,0.0,0.910697,0.0,0.866486,0.0,0.889372,0.0,0.0,0.993117,0.740386,0.0,0.0,0.0,0.0,0.0,0.0130329,0.0244892,0.0,0.0,0.571765,0.0,1.05009,0.0,0.0,0.0,0.00730313,0.0597764,0.0,0.0,0.015962,0.0,0.0,0.0181146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107789,0.0,1.25789,0.0627325,1.64712,0.0,0.0,0.0,1.13759,0.859116,0.0,0.0,0.0256924,0.0,0.0,1.08763,0.0,0.592922,0.0,0.0,0.172258,0.293796,0.0,0.0,0.0,0.0,0.0188384,0.716059,0.0,0.262886,0.0,0.0,0.0,1.78379,0.449716,0.0,0.0,0.0,0.0,1.25024,0.0543792,0.0,0.108424,0.000127125,0.0,1.75665]
1	0	1	0.35963091254234314	1	 Form/Document/Certificate.	 (0 (0 Form/Document/Certificate) (0 .))	[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835338,0.0,1.1745,0.0,0.521619,0.0,0.0,1.88008,0.712655,0.0,0.0,0.0,0.0,0.0,0.0,0.000428881,0.0,0.0,0.323739,0.0,0.681067,0.0,0.0,0.161265,0.0,0.0,0.279458,0.0,0.0,0.0543117,0.0804926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523618,0.0,0.533739,0.0,2.31239,0.0,0.0,0.0,1.50187,1.84907,0.0,0.0,0.0,0.0,0.0,1.41566,0.0,1.41144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625973,0.0,0.648256,0.0,0.1324,0.0,2.00363,1.3861,0.0,0.0,0.0,0.0,1.03602,0.177705,0.0,0.556914,0.0681119,0.0,1.54603]
1	0	1	0.37421008944511414	42	 Notice given by telegram or telecopier shall be effective upon actual receipt if received during the recipients normal business hours, or at the beginning of the recipients next business day after receipt if not received during the recipients normal business hours.	 (0 (0 (0 Notice) (0 (0 given) (0 (0 (0 by) (0 telegram)) (0 (0 or) (0 (0 telecopier) (0 (0 shall) (0 (0 be) (0 effective)))))))) (0 (0 (0 (0 upon) (0 (0 actual) (0 receipt))) (0 (0 if) (0 (0 received) (0 (0 during) (0 (0 the) (0 recipients)))))) (0 (0 (0 normal) (0 (0 business) (0 (0 hours) (0 (0 ,) (0 (0 or) (0 (0 at) (0 (0 (0 the) (0 beginning)) (0 (0 of) (0 (0 the) (0 recipients)))))))))) (0 (0 (0 next) (0 (0 business) (0 day))) (0 (0 after) (0 (0 receipt) (0 (0 if) (0 (0 (0 not) (0 (0 received) (0 (0 during) (0 (0 (0 the) (0 recipients)) (0 (0 normal) (0 (0 business) (0 hours))))))) (0 .)))))))))	[0.866275,0.0,0.0,0.0,0.069179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913832,0.0,0.384269,0.0,0.255143,0.0,0.0,0.437215,0.865151,0.0,0.0,0.0,0.0,0.0,0.0,0.483435,0.0,0.00628402,0.887764,0.0,0.0,0.0,0.0,0.121074,0.0,0.0,0.688841,0.0,0.0,0.0,0.0,0.0,0.00472012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955979,0.0,0.254438,0.0,0.614012,0.0813631,0.0,0.0,0.473695,0.333994,0.0,0.0,0.0,0.0,0.0,0.286864,0.0,0.664237,0.0,0.0,0.0,0.941822,0.0,0.0,0.0,0.0,0.0,1.0708,0.0,0.824094,0.0,0.0,0.0,0.26518,0.935163,0.0,0.0375513,0.0,0.0,0.453259,0.0,0.0,0.0,0.0,0.0,0.906664]
1	0	1	0.194122314453125	13	 To: Sara Shackleton/HOU/ECT@ECT cc: Subject: Re: short conference call.	 (0 (0 (0 To) (0 (0 :) (0 (0 Sara) (0 (0 Shackleton/HOU/ECT@ECT) (0 cc))))) (0 (0 :) (0 (0 Subject) (0 (0 :) (0 (0 Re) (0 (0 :) (0 (0 (0 short) (0 (0 conference) (0 call))) (0 .))))))))	[0.935353,0.0,0.0,0.0,0.175247,0.0,0.0720517,0.0,0.0,0.0,0.0,0.0530745,0.991868,0.0,0.688777,0.0,0.24854,0.0,0.0,0.773643,0.792886,0.0,0.0,0.0,0.0727456,0.0,0.0,0.360879,0.0,0.0,0.738711,0.107327,0.0,0.0,0.0,0.152049,0.0,0.0796762,0.991872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04593,0.0347353,0.357848,0.0,0.806765,0.0,0.0,0.0,0.374201,0.531566,0.0,0.0,0.0,0.0,0.0,0.496462,0.0,0.911328,0.0,0.0,0.0,1.04521,0.0,0.0,0.0,0.0613494,0.0,1.04057,0.0,0.611255,0.0,0.0368509,0.0,0.409671,1.02103,0.0,0.0,0.0,0.0,0.220014,0.0,0.0,0.0,0.0,0.0,1.06577]
1	4	1	0.9999741315841675	11	 To Guarantor: Enron Corp. One Cabot Square 1400 Smith Street.	 (4 (4 (4 To) (4 Guarantor)) (4 (4 (4 :) (4 (4 (4 Enron) (4 (4 Corp.) (4 One))) (4 (4 Cabot) (4 Square)))) (4 (4 (4 1400) (4 (4 Smith) (4 Street))) (4 .))))	[0.992708,0.0,0.0,0.0,0.172833,0.0,0.0,0.0,0.241906,0.0,0.0,0.0,1.0155,0.0,0.362177,0.0,0.25587,0.0814315,0.0,0.694524,0.77956,0.0,0.810138,0.0,0.0,0.0,0.0,0.231318,0.0,0.0,0.847594,0.0,0.0,0.0,0.0,0.0616422,0.0,0.0,0.691442,0.0,0.0,0.0,0.0,0.742308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248557,0.0,0.0,0.615918,0.0,0.0,0.0,0.794927,0.167507,0.0,0.0,0.365506,0.448568,0.0,0.0,0.0,0.0,0.0,0.462896,0.680421,0.950183,0.0,0.0,0.0,1.05229,0.0,0.0,0.198339,0.0,0.527328,0.871101,0.0,0.844574,0.36422,0.0,0.0,0.103769,0.670743,0.0,0.0,0.0,0.0,0.155843,0.0,0.0,0.0,0.325594,0.00801249,1.07659]
1	0	1	0.35963091254234314	1	 Punchlist.	 (0 (0 Punchlist) (0 .))	[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835338,0.0,1.1745,0.0,0.521619,0.0,0.0,1.88008,0.712655,0.0,0.0,0.0,0.0,0.0,0.0,0.000428881,0.0,0.0,0.323739,0.0,0.681067,0.0,0.0,0.161265,0.0,0.0,0.279458,0.0,0.0,0.0543117,0.0804926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523618,0.0,0.533739,0.0,2.31239,0.0,0.0,0.0,1.50187,1.84907,0.0,0.0,0.0,0.0,0.0,1.41566,0.0,1.41144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625973,0.0,0.648256,0.0,0.1324,0.0,2.00363,1.3861,0.0,0.0,0.0,0.0,1.03602,0.177705,0.0,0.556914,0.0681119,0.0,1.54603]
1	4	1	1.0	42	 On or before December 28, 2000, the Purchaser and the Seller shall agree upon and execute a Confirmation Letter and agree upon the schedule to the Initial Surety Bond providing for the periodic reductions to the maximum penal sum thereunder.	 (4 (4 (4 On) (4 (4 or) (4 (4 before) (4 (4 (4 December) (4 (4 28) (4 (4 ,) (4 (4 2000) (4 ,))))) (4 (4 the) (4 (4 Purchaser) (4 (4 and) (4 the)))))))) (4 (4 (4 Seller) (4 (4 shall) (4 (4 agree) (4 (4 upon) (4 (4 and) (4 (4 execute) (4 (4 a) (4 Confirmation)))))))) (4 (4 (4 Letter) (4 (4 and) (4 (4 agree) (4 (4 upon) (4 (4 (4 the) (4 schedule)) (4 (4 to) (4 (4 the) (4 (4 Initial) (4 Surety))))))))) (4 (4 (4 Bond) (4 (4 providing) (4 (4 for) (4 (4 the) (4 (4 (4 periodic) (4 reductions)) (4 (4 to) (4 (4 the) (4 (4 (4 maximum) (4 penal)) (4 (4 sum) (4 thereunder)))))))))) (4 .)))))	[2.31038,0.0,0.0,2.67288,0.0,0.0,0.0,0.0,7.82682,1.10289,0.0,0.0,0.0,0.0,0.0,1.94028,2.08021,19.6068,0.0,2.82165,0.759434,0.0,15.4512,0.0,0.0,0.0,0.0,0.515677,0.0,0.0,0.821659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75908,16.0823,0.250705,0.0,0.0,0.868819,3.0956,0.0,0.0,15.4768,5.87411,0.0,3.04955,0.0,0.0,0.0,0.149663,2.76399,2.2549,8.04157,0.0,1.33933,0.0,0.0,0.0,6.45715,0.0,0.0,14.7243,1.69806,3.01368,0.0,0.0,0.0398529,3.18657,8.06335,7.28155,0.0,14.8534,2.23282,0.0,3.60289,5.73905,0.0,0.993257,0.0,0.0,0.0,1.88289,0.0,0.0,0.0314583,0.0,0.847101,0.0,11.6378,9.86534,1.86232]
1	4	1	1.0	17	 ENAC and/or Enron Corp. to provide certain information, financial and otherwise, and compliance instruments to Mahonia.	 (4 (4 (4 ENAC) (4 (4 and/or) (4 (4 (4 Enron) (4 Corp.)) (4 (4 to) (4 (4 provide) (4 (4 certain) (4 information,))))))) (4 (4 financial) (4 (4 and) (4 (4 otherwise) (4 (4 ,) (4 (4 and) (4 (4 (4 (4 compliance) (4 instruments)) (4 (4 to) (4 Mahonia))) (4 .))))))))	[1.88762,0.0,0.0,2.22432,0.0,0.0,0.0,0.0,6.89492,0.753942,0.0,0.0,0.0,0.0,0.0,1.76693,2.27061,17.8557,0.0,2.87632,0.858335,0.0,13.7551,0.0,0.0,0.0,0.0,0.892017,0.0,0.0,0.196918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26996,14.1966,0.22896,0.0,0.0,0.883392,3.02729,0.0,0.0,13.5685,5.35553,0.0,2.85693,0.0,0.0,0.0,0.156009,2.39946,2.03497,7.0457,0.0,1.45551,0.0,0.0,0.0,6.33934,0.0,0.0,13.0323,1.32463,3.05081,0.0,0.0,0.204461,2.81523,7.39521,6.63684,0.0,13.3878,1.8258,0.0,3.57548,5.50616,0.0,0.920358,0.0,0.0,0.0,1.95249,0.0,0.0,0.0,0.0,0.996395,0.0,10.5061,9.00095,1.48263]
1	4	0	0.35963091254234314	1	 May-02.	 (4 (4 May-02) (4 .))	[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835338,0.0,1.1745,0.0,0.521619,0.0,0.0,1.88008,0.712655,0.0,0.0,0.0,0.0,0.0,0.0,0.000428881,0.0,0.0,0.323739,0.0,0.681067,0.0,0.0,0.161265,0.0,0.0,0.279458,0.0,0.0,0.0543117,0.0804926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523618,0.0,0.533739,0.0,2.31239,0.0,0.0,0.0,1.50187,1.84907,0.0,0.0,0.0,0.0,0.0,1.41566,0.0,1.41144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625973,0.0,0.648256,0.0,0.1324,0.0,2.00363,1.3861,0.0,0.0,0.0,0.0,1.03602,0.177705,0.0,0.556914,0.0681119,0.0,1.54603]
1	4	1	1.0	18	 It details the different issues that have arisen from time to time and our approach to handling them.	 (4 (4 (4 It) (4 (4 (4 details) (4 (4 the) (4 (4 different) (4 issues)))) (4 (4 that) (4 (4 have) (4 (4 arisen) (4 from)))))) (4 (4 (4 time) (4 (4 to) (4 (4 (4 time) (4 (4 and) (4 (4 (4 our) (4 approach)) (4 (4 to) (4 handling))))) (4 them)))) (4 .)))	[6.5686,0.0,0.0,33.9178,0.0,0.0,0.0,0.0,50.9235,2.22908,0.0,0.0,0.0,0.0,5.00479,0.0,7.6328,118.109,0.0,9.07798,14.2815,0.0,111.948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495309,0.648336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.915,0.0,0.0,0.0,0.0,3.61626,0.0,8.1867,107.403,40.4057,0.0,8.02596,0.0,0.0,0.0,0.0,20.2793,8.79326,51.0515,5.58563,9.31076,0.0,0.0,0.0,28.8337,0.0,0.0,97.5345,9.7949,7.37224,0.0,0.0,0.0,1.92234,26.0624,60.42,0.0,99.5766,15.1417,0.0,15.8795,24.4342,0.0,0.0,0.0,3.97598,1.72848,1.33573,0.304096,0.0,8.72672,0.0,11.3788,0.0,99.9609,68.0985,0.0]
1	4	1	1.0	12	 He expects to do this by the end of the next quarter.	 (4 (4 (4 He) (4 (4 expects) (4 (4 to) (4 (4 do) (4 (4 (4 this) (4 (4 by) (4 (4 the) (4 end)))) (4 (4 of) (4 (4 the) (4 (4 next) (4 quarter))))))))) (4 .))	[0.948367,0.0,0.0,0.0,0.4988,0.0,0.0,0.0,0.887618,0.0,0.0,0.0,0.982304,0.0,0.727651,0.0,0.21943,0.0,0.0,1.02533,0.709684,0.0,1.85931,0.0,0.0,0.0,0.0,0.118946,0.0,0.0,0.557648,0.0,0.152469,0.0,0.0,0.0,0.0,0.0,0.502658,0.0,0.0,0.0,0.0,0.0,3.25371,0.0,0.0,0.101144,0.0400799,0.0,0.0,0.528263,1.15545,0.0,0.635307,0.0,0.801695,0.0,1.50124,0.0,1.51208,2.73028,0.783425,0.695154,0.0,0.0,0.0,0.194067,0.0,0.647008,0.0,1.19744,0.0,0.0,0.0,0.477298,0.774657,0.768355,2.76002,0.0,2.1106,1.17646,0.0,1.48481,0.722451,0.0,0.0,1.19989,1.09283,0.0,0.0,0.0,0.0,1.22634,0.0,2.16026,0.182673,2.46757,0.0,1.12411]
1	0	1	0.2448245733976364	48	 ENRON CANADA CORP., a corporation organized under the law of the Province of Alberta -LRB- Party A -RRB-, and _____________________________________, a _____________ organized under the law of the Province of ________ -LSB- a corporation incorporated under the Canada Business Corporations Act -RSB- -LRB- Party B -RRB-.	 (0 (0 (0 ENRON) (0 (0 CANADA) (0 (0 CORP.) (0 (0 ,) (0 (0 (0 a) (0 corporation)) (0 (0 organized) (0 (0 under) (0 the)))))))) (0 (0 (0 (0 law) (0 (0 of) (0 (0 the) (0 Province)))) (0 (0 of) (0 (0 Alberta) (0 (0 -LRB-) (0 (0 Party) (0 (0 A) (0 -RRB-,))))))) (0 (0 (0 and) (0 (0 _____________________________________) (0 (0 ,) (0 (0 a) (0 _____________))))) (0 (0 (0 organized) (0 (0 under) (0 (0 (0 (0 the) (0 law)) (0 (0 of) (0 (0 the) (0 Province)))) (0 (0 of) (0 ________))))) (0 (0 (0 (0 -LSB-) (0 (0 a) (0 corporation))) (0 (0 incorporated) (0 (0 under) (0 (0 the) (0 (0 Canada) (0 Business)))))) (0 (0 (0 (0 Corporations) (0 (0 Act) (0 -RSB-))) (0 (0 -LRB-) (0 (0 (0 Party) (0 B)) (0 -RRB-)))) (0 .)))))))	[0.974884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206776,0.886154,0.00401611,0.2738,0.0,0.225655,0.0,0.0,0.49025,0.839725,0.0,0.0,0.0,0.00772023,0.0818779,0.0,0.408314,0.0,0.0,0.744853,0.0,0.0,0.0,0.0,0.169789,0.0,0.0117761,0.658595,0.01255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165049,0.0,0.0,0.0,0.0,1.02575,0.0,0.236686,0.0,0.839848,0.0582334,0.0,0.0,0.296351,0.307342,0.0,0.0,0.0,0.0,0.0,0.552736,0.0,0.655673,0.0,0.0,0.0,0.939129,0.0,0.0,0.0,0.0,0.0,0.916384,0.0,0.712694,0.0,0.0,0.0,0.393666,0.975683,0.0,0.0,0.0,0.0,0.170982,0.0,0.0,0.0,0.0,0.0,1.04696]
1	4	0	0.35963091254234314	1	 Sep-01.	 (4 (4 Sep-01) (4 .))	[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835338,0.0,1.1745,0.0,0.521619,0.0,0.0,1.88008,0.712655,0.0,0.0,0.0,0.0,0.0,0.0,0.000428881,0.0,0.0,0.323739,0.0,0.681067,0.0,0.0,0.161265,0.0,0.0,0.279458,0.0,0.0,0.0543117,0.0804926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523618,0.0,0.533739,0.0,2.31239,0.0,0.0,0.0,1.50187,1.84907,0.0,0.0,0.0,0.0,0.0,1.41566,0.0,1.41144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625973,0.0,0.648256,0.0,0.1324,0.0,2.00363,1.3861,0.0,0.0,0.0,0.0,1.03602,0.177705,0.0,0.556914,0.0681119,0.0,1.54603]
1	0	1	0.35963091254234314	1	 MPPA.	 (0 (0 MPPA) (0 .))	[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835338,0.0,1.1745,0.0,0.521619,0.0,0.0,1.88008,0.712655,0.0,0.0,0.0,0.0,0.0,0.0,0.000428881,0.0,0.0,0.323739,0.0,0.681067,0.0,0.0,0.161265,0.0,0.0,0.279458,0.0,0.0,0.0543117,0.0804926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523618,0.0,0.533739,0.0,2.31239,0.0,0.0,0.0,1.50187,1.84907,0.0,0.0,0.0,0.0,0.0,1.41566,0.0,1.41144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625973,0.0,0.648256,0.0,0.1324,0.0,2.00363,1.3861,0.0,0.0,0.0,0.0,1.03602,0.177705,0.0,0.556914,0.0681119,0.0,1.54603]
1	0	1	0.11828462034463882	10	 Credit Event Upon Merger -LSB- X -RSB- -LSB- X -RSB-.	 (0 (0 (0 Credit) (0 Event)) (0 (0 (0 Upon) (0 Merger)) (0 (0 (0 -LSB-) (0 X)) (0 (0 (0 -RSB-) (0 (0 -LSB-) (0 (0 X) (0 -RSB-)))) (0 .)))))	[1.26625,0.0,0.0266634,0.0,0.0320147,0.0,0.0876396,0.0,0.0,0.0,0.103759,0.0,1.0345,0.0,0.436527,0.0,0.0,0.0,0.0,0.458007,1.02658,0.0,0.0,0.0,0.288116,0.0311219,0.0,0.481534,0.0,0.0,1.04825,0.0,0.0118795,0.0,0.0,0.0267095,0.0,0.263087,0.68771,0.0,0.108568,0.0,0.00520194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14911,0.0,0.066742,0.0,0.802826,0.0600285,0.0,0.0,0.253195,0.496236,0.0,0.0,0.0,0.0,0.0,0.558342,0.0,1.37496,0.0,0.0,0.0,1.16224,0.0,0.0,0.0,0.0403482,0.0,1.42282,0.0,0.727219,0.0579595,0.0,0.0,0.135585,0.816496,0.0,0.0423553,0.0,0.0,0.256188,0.0,0.0,0.0,0.0,0.0,1.02719]
1	4	0	0.27398180961608887	169	 -LRB- h -RRB- -LRB- A -RRB- Section 5-LRB- b -RRB -- LRB- iv -RRB- is hereby amended by adding the following phrase between the closing parenthesis and the semicolon at the end thereof: provided, however, that the foregoing action or event shall not constitute a Termination Event -LRB- 1 -RRB- if after such action or event such New Entity -LRB- which entity is the successor-in-interest to such party -RRB- is directly or indirectly owned or controlled by such partys Credit Support Provider, if any, and the Credit Support Documents supporting such partys obligations remain in full force and effect and extend fully to the performance by New Entity of so long as in connection with or after such action or event X or its successor or transferee provides -LRB- or causes to be provided -RRB- to the other party -LRB- Y -RRB- within two Local Business Days of Ys written demand therefor Eligible Credit Support in an amount satisfactory to Y in its sole discretion.	 (4 (4 (4 (4 -LRB-) (4 (4 h) (4 (4 -RRB-) (4 (4 -LRB-) (4 (4 (4 A) (4 (4 -RRB-) (4 (4 Section) (4 (4 5-LRB-) (4 (4 b) (4 -RRB)))))) (4 --)))))) (4 LRB-)) (4 (4 (4 (4 iv) (4 -RRB-)) (4 (4 is) (4 (4 hereby) (4 (4 amended) (4 (4 by) (4 (4 adding) (4 (4 the) (4 following)))))))) (4 (4 (4 phrase) (4 (4 (4 between) (4 (4 the) (4 (4 closing) (4 parenthesis)))) (4 (4 and) (4 (4 the) (4 semicolon))))) (4 (4 (4 at) (4 (4 (4 the) (4 end)) (4 (4 thereof) (4 (4 :) (4 (4 provided) (4 (4 ,) (4 (4 however) (4 (4 ,) (4 (4 that) (4 (4 the) (4 foregoing))))))))))) (4 (4 (4 (4 action) (4 (4 or) (4 event))) (4 (4 shall) (4 (4 not) (4 (4 constitute) (4 (4 a) (4 Termination)))))) (4 (4 (4 (4 Event) (4 (4 -LRB-) (4 (4 (4 1) (4 -RRB-)) (4 (4 (4 if) (4 (4 after) (4 such))) (4 action))))) (4 (4 or) (4 (4 event) (4 such)))) (4 (4 (4 (4 New) (4 Entity)) (4 (4 -LRB-) (4 (4 which) (4 (4 entity) (4 (4 is) (4 (4 the) (4 successor-in-interest))))))) (4 (4 (4 to) (4 (4 (4 (4 such) (4 party)) (4 -RRB-)) (4 (4 is) (4 (4 directly) (4 (4 or) (4 (4 indirectly) (4 owned))))))) (4 (4 (4 or) (4 (4 controlled) (4 (4 by) (4 (4 (4 such) (4 partys)) (4 (4 Credit) (4 (4 Support) (4 Provider,))))))) (4 (4 (4 (4 if) (4 (4 any) (4 (4 ,) (4 (4 and) (4 (4 the) (4 (4 Credit) (4 Support))))))) (4 (4 Documents) (4 supporting))) (4 (4 (4 (4 such) (4 partys)) (4 (4 obligations) (4 (4 remain) (4 (4 in) (4 (4 (4 full) (4 force)) (4 (4 and) (4 effect))))))) (4 (4 (4 and) (4 (4 extend) (4 (4 fully) (4 (4 to) (4 (4 (4 (4 the) (4 performance)) (4 (4 by) (4 (4 New) (4 Entity)))) (4 of)))))) (4 (4 (4 so) (4 (4 long) (4 (4 as) (4 (4 in) (4 (4 connection) (4 (4 with) (4 (4 or) (4 (4 after) (4 (4 such) (4 action)))))))))) (4 (4 (4 or) (4 (4 event) (4 (4 X) (4 (4 or) (4 (4 (4 its) (4 successor)) (4 (4 or) (4 (4 transferee) (4 provides)))))))) (4 (4 (4 -LRB-) (4 (4 or) (4 (4 causes) (4 (4 to) (4 (4 be) (4 (4 provided) (4 (4 -RRB-) (4 (4 to) (4 (4 the) (4 (4 other) (4 party))))))))))) (4 (4 (4 (4 (4 -LRB-) (4 (4 Y) (4 -RRB-))) (4 (4 within) (4 (4 two) (4 (4 Local) (4 (4 Business) (4 Days)))))) (4 (4 of) (4 Ys))) (4 (4 (4 written) (4 (4 (4 demand) (4 therefor)) (4 (4 (4 Eligible) (4 (4 Credit) (4 Support))) (4 in)))) (4 (4 (4 an) (4 amount)) (4 (4 (4 satisfactory) (4 (4 to) (4 (4 Y) (4 (4 in) (4 (4 its) (4 (4 sole) (4 discretion))))))) (4 .))))))))))))))))))))	[1.291,0.0,0.0592543,0.0,0.0,0.0,0.0212485,0.0,0.0,0.0,0.0,0.0,0.873351,0.0,0.383979,0.0,0.121062,0.0,0.0,0.583625,1.00826,0.0,0.0,0.0,0.103359,0.0,0.0299265,0.0,0.0,0.0,1.20573,0.0,0.0,0.0,0.0,0.227545,0.0,0.0402239,0.517124,0.0,0.0,0.0,0.115885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.869078,0.0,0.170917,0.0,0.877011,0.0,0.0,0.0,0.90667,0.354659,0.0,0.0,0.0,0.0,0.0,0.681087,0.0,0.787189,0.0,0.114894,0.0,0.931608,0.0,0.0,0.0,0.0,0.0,0.89353,0.0,0.5256,0.0,0.0,0.0,0.062355,1.10305,0.0,0.117615,0.0,0.0,0.165841,0.0,0.0,0.0,0.0,0.0,0.969739]
1	4	1	1.0	31	 Securities issued or directly and fully guaranteed or insured by the United States of America having maturities of more than five years but less than ten years from the Valuation Date.	 (4 (4 (4 Securities) (4 (4 issued) (4 (4 or) (4 (4 directly) (4 (4 and) (4 (4 fully) (4 guaranteed))))))) (4 (4 (4 or) (4 (4 insured) (4 (4 by) (4 (4 (4 the) (4 (4 United) (4 States))) (4 (4 of) (4 (4 America) (4 (4 having) (4 maturities)))))))) (4 (4 of) (4 (4 (4 (4 more) (4 (4 than) (4 five))) (4 years)) (4 (4 but) (4 (4 (4 (4 less) (4 (4 than) (4 (4 ten) (4 years)))) (4 (4 from) (4 (4 the) (4 (4 Valuation) (4 Date))))) (4 .)))))))	[1.2436,0.0,0.0,1.58339,0.0,0.0,0.0,0.0,2.46775,0.0,0.0,0.0,0.657026,0.0,0.688524,0.0,0.399437,5.70229,0.0,1.1416,1.59247,0.0,6.10175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096172,0.0,0.0,0.0,0.0,5.47737,0.0,0.0,0.0,0.0,0.0,0.0,0.0866743,5.07404,1.79371,0.0,1.32212,0.0,0.0,0.0,0.380665,1.37111,0.450376,2.44954,0.56819,0.900944,0.0,0.0,0.0,0.827483,0.0,0.537687,5.33003,1.20125,0.327001,0.0,0.0,0.960448,0.0,1.22338,3.21454,0.0,4.80685,1.7261,0.0,1.66311,1.31006,0.0,0.0,0.403812,1.11861,0.0,0.0,0.0,0.0,0.979578,0.0,0.0558966,0.0,4.72495,3.25427,0.681528]
1	4	1	1.0	9	 This module will also incorporate off balance sheet financing.	 (4 (4 This) (4 (4 (4 module) (4 (4 will) (4 (4 also) (4 (4 incorporate) (4 (4 off) (4 (4 balance) (4 (4 sheet) (4 financing)))))))) (4 .)))	[1.66112,0.0,0.0,2.22792,0.0,0.0,0.0,0.0,3.75101,0.0,0.0,0.0,0.332625,0.0,0.98176,0.0,1.87657,9.31928,0.0,1.48359,2.16428,0.0,8.50259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509606,0.0,0.425796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12774,0.0,0.0,0.0,0.0,0.0,0.0,0.124658,8.40726,2.85599,0.0,1.62192,0.0,0.0,0.0,0.671967,1.61352,0.240144,3.3911,1.27926,1.67651,0.0,0.0,0.0,1.10652,0.0,0.800565,7.73779,1.44964,0.435223,0.0,0.0,0.450964,0.0,1.62142,4.11365,0.0,7.49772,1.52586,0.0,1.7277,1.81045,0.0,0.0,0.266611,0.834147,0.0,0.0,0.0,0.0,0.623097,0.0,0.0,0.0,7.40097,5.67984,0.517531]
