Index	Truth	Is_Accurate	ProbSen	Size	Sentence	Tree	RootEmbedding
1	4	0	0.10333426296710968	10	 Market Disruption: Market Disruption Events: Price Source Disruption.	 (4 (4 (4 Market) (4 Disruption)) (4 (4 :) (4 (4 (4 Market) (4 (4 Disruption) (4 Events))) (4 (4 :) (4 (4 (4 Price) (4 (4 Source) (4 Disruption))) (4 .))))))	[1.03182,0.0,0.139172,0.0,0.0,0.0,0.00935573,0.18961,0.0,0.0,0.026356,0.0666134,0.941092,0.0,0.427764,0.0,0.344477,0.0,0.0,0.770777,0.736892,0.0,0.0,0.0,0.0687372,0.0413887,0.0,0.190645,0.0,0.0,0.690964,0.0,0.0,0.0,0.0,0.0604456,0.0,0.073929,0.797823,0.0,0.0013279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021912,0.0,0.0,0.0,0.0,0.0,0.951332,0.0,0.279376,0.0,0.914089,0.0,0.0,0.0,0.429169,0.487202,0.130217,0.218583,0.0,0.0,0.0,0.520364,0.0214907,0.75038,0.0,0.0,0.0,0.692046,0.0,0.0,0.00130982,0.0,0.0,0.930288,0.0,0.80644,0.0558717,0.0,0.0,0.213425,1.01733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823029]
1	0	1	0.35963091254234314	1	 Aerovent.	 (0 (0 Aerovent) (0 .))	[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835338,0.0,1.1745,0.0,0.521619,0.0,0.0,1.88008,0.712655,0.0,0.0,0.0,0.0,0.0,0.0,0.000428881,0.0,0.0,0.323739,0.0,0.681067,0.0,0.0,0.161265,0.0,0.0,0.279458,0.0,0.0,0.0543117,0.0804926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523618,0.0,0.533739,0.0,2.31239,0.0,0.0,0.0,1.50187,1.84907,0.0,0.0,0.0,0.0,0.0,1.41566,0.0,1.41144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625973,0.0,0.648256,0.0,0.1324,0.0,2.00363,1.3861,0.0,0.0,0.0,0.0,1.03602,0.177705,0.0,0.556914,0.0681119,0.0,1.54603]
1	4	1	1.0	28	 Since the legal restriction is usually in the form of regulation, when and if the regulation changes, Enron may take full legal ownership of the asset.	 (4 (4 (4 (4 Since) (4 (4 the) (4 (4 legal) (4 restriction)))) (4 (4 is) (4 (4 usually) (4 (4 in) (4 (4 the) (4 form)))))) (4 (4 (4 of) (4 regulation)) (4 (4 ,) (4 (4 when) (4 (4 and) (4 (4 (4 if) (4 (4 the) (4 (4 regulation) (4 changes)))) (4 (4 ,) (4 (4 Enron) (4 (4 (4 may) (4 (4 take) (4 (4 full) (4 (4 (4 legal) (4 ownership)) (4 (4 of) (4 (4 the) (4 asset))))))) (4 .))))))))))	[47.7467,0.0,0.0,121.416,0.0,0.0,0.0,0.0,303.593,58.5016,0.0,0.0,0.0,0.0,0.0,93.2418,83.8811,775.927,0.0,92.8452,6.32747,0.0,589.498,0.0,0.0,0.0,0.0,12.219,0.0,0.0,0.0,0.0,0.0,0.0,4.86938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2556,612.257,1.23485,0.0,0.0,45.7481,115.971,0.0,0.0,604.449,226.443,0.0,83.0733,0.0,0.0,0.0,0.0,100.894,86.0082,312.068,0.0,35.4041,0.0,0.0,0.0,261.213,0.0,0.0,564.538,34.4964,117.374,0.0,0.0,0.0,126.592,306.957,299.363,0.0,573.607,48.8089,0.0,111.431,210.046,0.0,39.5436,0.0,0.0,0.0,68.031,39.054,0.571169,0.0,0.0,36.9371,0.0,462.908,394.626,32.6465]
1	4	1	1.0	77	 They are an interest payment default; at least 120 days prior to the Maturity Date -LRB- January 15, 2003 -RRB-, an amount generated from the sale of Enron equity or equity securities sufficient to redeem the outstanding Senior Notes has not been deposited; a downgrading of Enron senior unsecured debt to below BBB- and a decline in the closing price of Enron common stock to below $ 59.78 for three consecutive trading days.	 (4 (4 (4 (4 They) (4 (4 are) (4 (4 an) (4 interest)))) (4 (4 payment) (4 (4 default) (4 (4 ;) (4 (4 at) (4 (4 least) (4 120))))))) (4 (4 (4 (4 days) (4 prior)) (4 (4 to) (4 (4 (4 the) (4 (4 Maturity) (4 Date))) (4 (4 -LRB-) (4 (4 January) (4 (4 15) (4 (4 ,) (4 2003)))))))) (4 (4 (4 (4 -RRB-) (4 (4 ,) (4 (4 an) (4 amount)))) (4 (4 generated) (4 (4 from) (4 (4 (4 the) (4 sale)) (4 (4 of) (4 (4 Enron) (4 equity))))))) (4 (4 (4 (4 or) (4 (4 equity) (4 securities))) (4 (4 sufficient) (4 (4 to) (4 (4 redeem) (4 (4 the) (4 outstanding)))))) (4 (4 (4 (4 Senior) (4 Notes)) (4 (4 has) (4 (4 not) (4 (4 been) (4 (4 deposited) (4 (4 ;) (4 (4 a) (4 downgrading)))))))) (4 (4 (4 (4 of) (4 (4 Enron) (4 (4 senior) (4 (4 unsecured) (4 debt))))) (4 (4 to) (4 (4 below) (4 (4 BBB-) (4 (4 and) (4 a)))))) (4 (4 (4 decline) (4 (4 (4 in) (4 (4 the) (4 (4 closing) (4 price)))) (4 (4 of) (4 (4 Enron) (4 (4 common) (4 stock)))))) (4 (4 (4 to) (4 (4 (4 below) (4 (4 $) (4 59.78))) (4 (4 for) (4 (4 three) (4 (4 consecutive) (4 (4 trading) (4 days))))))) (4 .)))))))))	[168.631,0.0,0.0,440.594,0.0,0.0,0.0,0.0,1099.98,212.402,0.0,0.0,0.0,0.0,0.0,338.869,303.264,2814.34,0.0,334.655,21.1504,0.0,2134.68,0.0,0.0,0.0,0.0,43.1939,0.0,0.0,0.0,0.0,0.0,0.0,17.7394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.28,2218.87,4.82296,0.0,0.0,166.375,420.973,0.0,0.0,2192.5,820.412,0.0,298.078,0.0,0.0,0.0,0.0,365.301,310.931,1130.07,0.0,126.523,0.0,0.0,0.0,946.224,0.0,0.0,2046.5,123.148,426.649,0.0,0.0,0.0,461.056,1110.74,1086.01,0.0,2078.16,173.748,0.0,400.979,757.969,0.0,143.211,0.0,0.0,0.0,247.71,145.39,3.50497,0.0,0.0,134.851,0.0,1677.02,1432.35,114.696]
1	0	0	0.5369372963905334	42	 Each FX Transaction or Currency Option Transaction outstanding at or entered into after the date hereof between the parties shall be expressly governed by this Agreement irrespective of any references in a Confirmation or otherwise to any other master agreements -LRB- e.g.	 (0 (0 (0 Each) (0 (0 FX) (0 (0 Transaction) (0 (0 or) (0 (0 Currency) (0 (0 Option) (0 Transaction))))))) (0 (0 (0 outstanding) (0 (0 (0 at) (0 (0 or) (0 (0 entered) (0 into)))) (0 (0 after) (0 (0 the) (0 (0 date) (0 hereof)))))) (0 (0 (0 between) (0 (0 (0 the) (0 parties)) (0 (0 shall) (0 (0 be) (0 (0 expressly) (0 (0 governed) (0 by))))))) (0 (0 (0 (0 this) (0 (0 Agreement) (0 irrespective))) (0 (0 (0 of) (0 (0 any) (0 references))) (0 (0 in) (0 a)))) (0 (0 (0 Confirmation) (0 (0 or) (0 (0 otherwise) (0 (0 to) (0 (0 (0 any) (0 (0 other) (0 (0 master) (0 agreements)))) (0 (0 -LRB-) (0 e.g))))))) (0 .))))))	[1.04409,0.0,0.0,0.0,0.0994807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00095,0.0,0.543513,0.0,0.207975,0.0,0.0,0.487209,0.749427,0.0,0.0,0.0,0.0,0.0,0.0,0.284794,0.0,0.0,0.873527,0.0,0.0,0.0,0.0,0.108673,0.0,0.0,0.721993,0.0,0.0,0.0,0.00422924,0.0126863,0.0936299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990883,0.0,0.213568,0.0,0.612562,0.0,0.0,0.0,0.407822,0.401197,0.0,0.0,0.0,0.0,0.0,0.334912,0.0,0.911628,0.0,0.0,0.0,1.06277,0.0,0.0,0.0,0.0,0.173918,0.948285,0.0,0.60275,0.0958554,0.106104,0.0,0.0644001,0.727903,0.0,0.0138728,0.0,0.0,0.211353,0.0,0.0,0.0,0.0,0.0,0.993733]
1	4	1	1.0	40	 As a matter of practice, the agreements used by the banks that participate in the swap market do not follow a standard form, since normally each bank has a particular sample form with which it feels more comfortable.	 (4 (4 (4 (4 (4 As) (4 (4 a) (4 matter))) (4 (4 of) (4 (4 practice) (4 (4 ,) (4 (4 the) (4 agreements)))))) (4 (4 used) (4 (4 by) (4 the)))) (4 (4 (4 (4 banks) (4 (4 that) (4 (4 (4 participate) (4 (4 in) (4 (4 the) (4 swap)))) (4 market)))) (4 (4 do) (4 (4 not) (4 follow)))) (4 (4 (4 (4 a) (4 (4 standard) (4 form))) (4 (4 ,) (4 (4 since) (4 (4 normally) (4 (4 (4 each) (4 bank)) (4 (4 has) (4 (4 a) (4 particular)))))))) (4 (4 (4 (4 sample) (4 form)) (4 (4 with) (4 which))) (4 (4 (4 it) (4 (4 feels) (4 (4 more) (4 comfortable)))) (4 .))))))	[4.37351,0.0,0.0,8.89853,0.0,0.0,0.0,0.0,21.6818,3.82344,0.0,0.0,0.0,0.0,0.0,6.54184,6.34425,56.8356,0.0,6.9527,1.43251,0.0,42.7441,0.0,0.0,0.0,0.0,0.787626,0.0,0.0,0.349021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92812,45.2124,0.487069,0.0,0.0,2.78768,8.55829,0.0,0.0,44.3073,16.9295,0.0,7.15973,0.0,0.0,0.0,0.0,7.78217,6.7286,23.1291,0.0,2.4636,0.0,0.0,0.0,18.416,0.0,0.0,40.957,3.03749,8.2422,0.0,0.0,0.0,9.03914,22.2009,20.6939,0.0,41.1826,4.77083,0.0,8.96858,15.232,0.0,2.94185,0.0,0.0,0.0,4.64332,1.57384,0.0,0.0,0.0,2.59254,0.0,33.0761,28.7418,2.56738]
1	4	1	1.0	19	 The model, Stock price probability.xls, is located at the following location: C: \Winnt\Programs\kkindal\Project\Asset Liability\Trigger prob.	 (4 (4 (4 (4 (4 The) (4 model)) (4 (4 ,) (4 (4 Stock) (4 (4 price) (4 probability.xls))))) (4 (4 ,) (4 (4 is) (4 located)))) (4 (4 (4 at) (4 (4 the) (4 (4 following) (4 location)))) (4 (4 :) (4 (4 C) (4 (4 :) (4 (4 (4 \Winnt\Programs\kkindal\Project\Asset) (4 (4 Liability\Trigger) (4 prob))) (4 .)))))))	[1.28232,0.0,0.0,0.565109,0.0,0.0,0.0,0.0,1.57399,0.0,0.0,0.0,1.05666,0.0,0.43892,0.0,0.462846,0.109396,0.0,0.587816,0.87041,0.0,3.67265,0.0,0.0,0.0,0.0,0.250199,0.0,0.0,0.319911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.532841,0.0,0.0,0.0,0.0,0.636764,3.84246,0.0,0.0,0.0,0.515521,0.0,0.0,1.24576,1.83767,0.0,0.600179,0.0,0.290347,0.0,1.02064,0.156496,1.35307,3.80303,0.644692,0.250879,0.0,0.0,0.0,0.397801,0.0,0.574905,1.1139,1.43888,0.0,0.0,0.0,1.00302,0.0382239,1.14982,3.86839,0.0,2.90862,1.5633,0.0,1.23083,0.585567,0.0,0.0,0.249138,1.09136,0.0,0.0,0.0,0.0,0.462769,0.0,2.96335,0.0,3.29896,0.0,0.674947]
1	4	1	1.0	20	 Bank and Risk Management as well as the two rate swaps between Enron Canada and each of RBC and TD.	 (4 (4 Bank) (4 (4 and) (4 (4 (4 Risk) (4 Management)) (4 (4 as) (4 (4 (4 well) (4 (4 (4 as) (4 (4 the) (4 (4 two) (4 (4 rate) (4 swaps))))) (4 (4 between) (4 (4 (4 Enron) (4 Canada)) (4 (4 and) (4 (4 each) (4 (4 of) (4 (4 RBC) (4 (4 and) (4 TD)))))))))) (4 .))))))	[37.9951,0.0,0.0,97.044,0.0,0.0,0.0,0.0,241.78,46.3263,0.0,0.0,0.0,0.0,0.0,75.1815,67.8321,620.927,0.0,74.6743,5.4188,0.0,468.735,0.0,0.0,0.0,0.0,9.9951,0.0,0.0,0.0,0.0,0.0,0.0,2.95382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.127,488.211,1.73477,0.0,0.0,35.8066,92.983,0.0,0.0,482.819,181.838,0.0,66.8173,0.0,0.0,0.0,0.0,80.4364,68.7999,250.155,0.0,28.731,0.0,0.0,0.0,208.576,0.0,0.0,449.792,27.4967,93.1163,0.0,0.0,0.0,102.134,245.259,237.603,0.0,457.56,38.7635,0.0,87.5891,167.57,0.0,31.6003,0.0,0.0,0.0,54.2519,32.1914,0.455091,0.0,0.0,29.3835,0.0,368.249,316.125,25.9473]
1	4	1	1.0	18	 Determine the optimal maturity of Enrons debt, fixed/float ratio, and the possibility of a liquidity crisis.	 (4 (4 (4 (4 Determine) (4 (4 the) (4 (4 optimal) (4 maturity)))) (4 (4 of) (4 (4 Enrons) (4 (4 debt) (4 (4 ,) (4 fixed/float)))))) (4 (4 ratio) (4 (4 ,) (4 (4 (4 (4 and) (4 (4 the) (4 possibility))) (4 (4 of) (4 (4 a) (4 (4 liquidity) (4 crisis))))) (4 .)))))	[2.63979,0.0,0.0,3.88167,0.0,0.0,0.0,0.0,11.1835,1.99824,0.0,0.0,0.0,0.0,0.0,2.69055,3.14762,25.9692,0.0,3.791,0.896232,0.0,21.9934,0.0,0.0,0.0,0.0,0.818781,0.0,0.0,0.503074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03017,20.7152,2.48384,0.0,0.0,1.24721,4.70731,0.0,0.0,20.5533,8.49971,0.0,3.57605,0.0,0.0,0.0,0.407961,3.7808,4.19134,12.4752,0.0,1.56199,0.0,0.0,0.0,9.27835,0.0,0.0,19.3996,2.00984,4.26603,0.0,0.0,0.292706,4.89115,11.3092,11.9627,0.0,21.5167,2.91308,0.0,4.88949,7.55193,0.0,1.10711,0.0,0.0,0.0,2.31239,0.943653,0.0,0.213819,0.0,3.14633,0.0,17.1853,13.0043,1.73245]
1	4	1	1.0	10	 AAA 90.34 5.62 0.39 0.08 0.03 0 0 0 3.54.	 (4 (4 (4 AAA) (4 (4 (4 90.34) (4 (4 5.62) (4 (4 0.39) (4 (4 0.08) (4 (4 0.03) (4 (4 0) (4 0))))))) (4 (4 0) (4 3.54)))) (4 .))	[3.14171,0.0,0.0,0.0,0.452199,0.0,0.0,0.0,8.2827,0.0,0.0,0.0,0.247462,0.0,0.0,0.0,0.86112,0.0,0.0,1.84886,2.79232,0.0,16.2945,0.0,0.0,0.0,0.0,0.0827554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72428,0.0,0.0,0.0,0.810176,0.0,27.1857,0.0,0.0,0.0,2.96623,0.0,0.0,9.95608,10.6759,0.395409,1.13557,0.0,1.91332,0.0,3.07181,0.0,13.0352,22.6117,0.72882,0.0,0.0,0.0,0.0,4.43712,1.72221,0.314744,0.0,3.10037,0.0,0.0,0.0,0.0,5.12905,8.14173,22.8098,0.0,20.1637,3.38463,0.0,5.44911,4.64178,0.0,0.0,0.0,2.01025,0.0,0.0,2.81522,0.0,1.77458,0.0248809,17.9628,1.58687,21.9636,0.0,0.0]
1	0	1	0.06824629753828049	109	 Reference is made to the 1991 ISDA Definitions -LRB- as amended by the 1998 ISDA Supplement -RRB- -LRB- collectively, the 1991 Definitions -RRB-, the 1998 FX and Currency Option Definitions -LRB- the FX Definitions -RRB-, the 1996 ISDA Equity Derivatives Definitions -LRB- the Equity Definitions -RRB-, the 1993 ISDA Commodity Derivatives Definitions and the 2000 Supplement to the 1993 ISDA Commodity Derivatives Defintions -LRB- the Commodity Definitions -RRB-, and the 1999 ISDA Credit Derivatives Definitions -LRB- the Credit Definitions -RRB-, each as published by the International Swaps and Derivatives Association, Inc., which are incorporated by reference herein and made part hereof.	 (0 (0 (0 (0 Reference) (0 (0 is) (0 (0 made) (0 (0 to) (0 (0 the) (0 (0 1991) (0 (0 ISDA) (0 Definitions)))))))) (0 -LRB-)) (0 (0 (0 (0 as) (0 (0 (0 amended) (0 (0 by) (0 (0 the) (0 (0 1998) (0 ISDA))))) (0 (0 Supplement) (0 -RRB-)))) (0 -LRB-)) (0 (0 (0 collectively) (0 (0 (0 ,) (0 (0 (0 the) (0 (0 1991) (0 Definitions))) (0 -RRB-))) (0 (0 ,) (0 (0 the) (0 1998))))) (0 (0 (0 FX) (0 (0 (0 and) (0 (0 Currency) (0 (0 Option) (0 Definitions)))) (0 (0 -LRB-) (0 (0 the) (0 (0 FX) (0 Definitions)))))) (0 (0 (0 (0 -RRB-) (0 ,)) (0 (0 (0 the) (0 (0 1996) (0 ISDA))) (0 (0 Equity) (0 (0 Derivatives) (0 Definitions))))) (0 (0 (0 (0 -LRB-) (0 (0 (0 the) (0 (0 Equity) (0 Definitions))) (0 -RRB-))) (0 (0 ,) (0 (0 the) (0 (0 1993) (0 (0 ISDA) (0 Commodity)))))) (0 (0 (0 (0 Derivatives) (0 Definitions)) (0 (0 and) (0 (0 (0 the) (0 (0 2000) (0 Supplement))) (0 to)))) (0 (0 (0 (0 (0 the) (0 (0 1993) (0 ISDA))) (0 (0 Commodity) (0 (0 Derivatives) (0 Defintions)))) (0 -LRB-)) (0 (0 (0 (0 (0 the) (0 (0 Commodity) (0 Definitions))) (0 -RRB-)) (0 (0 ,) (0 (0 and) (0 (0 the) (0 (0 1999) (0 ISDA)))))) (0 (0 (0 (0 Credit) (0 (0 Derivatives) (0 Definitions))) (0 (0 -LRB-) (0 (0 the) (0 (0 Credit) (0 Definitions))))) (0 (0 (0 (0 -RRB-) (0 ,)) (0 (0 each) (0 (0 as) (0 (0 published) (0 (0 by) (0 (0 the) (0 (0 International) (0 Swaps)))))))) (0 (0 and) (0 (0 (0 Derivatives) (0 Association)) (0 (0 ,) (0 (0 (0 Inc.) (0 (0 ,) (0 (0 which) (0 (0 are) (0 (0 incorporated) (0 (0 by) (0 (0 reference) (0 herein)))))))) (0 (0 and) (0 (0 (0 made) (0 (0 part) (0 hereof))) (0 .))))))))))))))))))	[1.16282,0.0,0.176022,0.0,0.0,0.0,0.0355032,0.0845629,0.0,0.0,0.0,0.136023,1.01046,0.0,0.371189,0.0,0.375141,0.0,0.0,0.448184,0.941824,0.0,0.0,0.0,0.187156,0.0,0.0620182,0.0147223,0.0,0.00462719,0.961616,0.0,0.103682,0.0,0.0,0.20151,0.0,0.181432,0.550229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962556,0.0,0.0822788,0.0,0.73868,0.0,0.0,0.0,0.594847,0.428587,0.0,0.0,0.0,0.0,0.0,0.52321,0.0,0.811666,0.0,0.268543,0.0,0.916793,0.0,0.0,0.0,0.109534,0.0,1.05707,0.0,0.587406,0.0,0.238968,0.00506909,0.0974782,1.16656,0.0,0.0,0.0,0.0,0.145445,0.0,0.0,0.0,0.0,0.0,0.918749]
1	0	1	0.35963091254234314	1	 Thermon.	 (0 (0 Thermon) (0 .))	[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835338,0.0,1.1745,0.0,0.521619,0.0,0.0,1.88008,0.712655,0.0,0.0,0.0,0.0,0.0,0.0,0.000428881,0.0,0.0,0.323739,0.0,0.681067,0.0,0.0,0.161265,0.0,0.0,0.279458,0.0,0.0,0.0543117,0.0804926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523618,0.0,0.533739,0.0,2.31239,0.0,0.0,0.0,1.50187,1.84907,0.0,0.0,0.0,0.0,0.0,1.41566,0.0,1.41144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625973,0.0,0.648256,0.0,0.1324,0.0,2.00363,1.3861,0.0,0.0,0.0,0.0,1.03602,0.177705,0.0,0.556914,0.0681119,0.0,1.54603]
1	0	1	0.18534022569656372	57	 NO PARTY SHALL BE REQUIRED TO PAY OR BE LIABLE FOR SPECIAL, PUNITIVE, EXEMPLARY, INCIDENTAL, CONSEQUENTIAL, OR INDIRECT DAMAGES -LRB- WHETHER OR NOT ARISING FROM ITS NEGLIGENCE -RRB- TO ANY OTHER PARTY; PROVIDED, HOWEVER, THAT NOTHING IN THIS PROVISION SHALL AFFECT THE ENFORCEABILITY OF SECTION 6-LRB- e -RRB- OF THIS AGREEMENT.	 (0 (0 (0 NO) (0 (0 PARTY) (0 (0 SHALL) (0 (0 BE) (0 (0 REQUIRED) (0 (0 TO) (0 (0 PAY) (0 (0 OR) (0 (0 BE) (0 (0 LIABLE) (0 FOR))))))))))) (0 (0 (0 SPECIAL) (0 (0 ,) (0 (0 PUNITIVE) (0 (0 ,) (0 (0 EXEMPLARY) (0 (0 ,) (0 (0 INCIDENTAL) (0 (0 ,) (0 CONSEQUENTIAL,))))))))) (0 (0 (0 OR) (0 (0 INDIRECT) (0 (0 DAMAGES) (0 (0 -LRB-) (0 (0 WHETHER) (0 (0 OR) (0 (0 NOT) (0 (0 ARISING) (0 FROM))))))))) (0 (0 (0 ITS) (0 (0 NEGLIGENCE) (0 (0 -RRB-) (0 (0 TO) (0 (0 ANY) (0 (0 OTHER) (0 (0 PARTY) (0 (0 ;) (0 PROVIDED,))))))))) (0 (0 (0 HOWEVER) (0 (0 ,) (0 (0 THAT) (0 (0 NOTHING) (0 (0 IN) (0 (0 THIS) (0 (0 PROVISION) (0 (0 SHALL) (0 AFFECT))))))))) (0 (0 (0 THE) (0 (0 ENFORCEABILITY) (0 (0 OF) (0 (0 SECTION) (0 (0 6-LRB-) (0 (0 e) (0 (0 -RRB-) (0 (0 OF) (0 (0 THIS) (0 AGREEMENT)))))))))) (0 .)))))))	[1.19014,0.0,0.126839,0.0,0.0383799,0.0,0.0277628,0.0,0.0,0.0,0.0,0.0265192,1.08913,0.0300809,0.45668,0.0,0.240038,0.0,0.0,0.538901,0.916549,0.0,0.0,0.0,0.0628536,0.0,0.0863119,0.378578,0.0,0.0427401,1.05928,0.0,0.0,0.0,0.0,0.131224,0.0,0.0,0.847604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1305,0.0,0.190369,0.0,0.680828,0.0,0.0,0.0,0.414433,0.574303,0.0,0.0,0.0,0.0,0.0,0.3297,0.0,0.880153,0.0,0.0331868,0.0,1.02545,0.0,0.0,0.0,0.0535075,0.0,1.12853,0.0,0.78473,0.0,0.102932,0.0,0.300163,0.972277,0.0,0.0,0.0,0.0,0.420616,0.0,0.0,0.0,0.0,0.0,1.05447]
1	4	1	1.0	7	 From: Mahonia Limited 22 Grenville Street.	 (4 (4 From) (4 (4 :) (4 (4 (4 (4 Mahonia) (4 Limited)) (4 (4 22) (4 (4 Grenville) (4 Street)))) (4 .))))	[1.09411,0.0,0.0,0.535932,0.0,0.0,0.0,0.0,1.00166,0.0,0.0,0.0,0.760912,0.0,0.300372,0.501124,1.69832,3.48073,0.0,1.55714,0.708822,0.0,2.10403,0.0,0.0,0.0,0.0,0.337806,0.0,0.0,0.335286,0.0,0.372499,0.0,0.0,0.0,0.0,0.0,0.455223,0.0,0.0,0.0,0.0,2.41336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32243,0.0,0.0,1.17657,0.0,0.182908,0.0,1.15279,0.0,0.467027,1.20272,0.719642,0.781633,0.0,0.0,0.0,0.0932141,0.0,0.445779,2.21199,0.419674,0.382047,0.0,0.0,0.645549,0.716776,1.23051,0.795314,0.0,2.15318,0.608616,0.0,0.530403,0.528076,0.0,0.124907,0.541364,0.490078,0.0,0.372355,0.0,0.0,0.311977,0.0,0.0,0.0,0.996373,1.48236,0.887061]
1	4	1	1.0	37	 Elektro Power Profile -LRB- Net short position due to transmission loss -RRB- -25000 -20000 -15000 -10000 -5000 0 5000 10000 15000 20000 25000 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009.	 (4 (4 (4 (4 Elektro) (4 (4 (4 Power) (4 Profile)) (4 (4 -LRB-) (4 (4 Net) (4 (4 short) (4 position)))))) (4 due)) (4 (4 (4 to) (4 (4 (4 (4 transmission) (4 loss)) (4 -RRB-)) (4 (4 -25000) (4 (4 -20000) (4 (4 -15000) (4 (4 -10000) (4 (4 -5000) (4 (4 0) (4 (4 5000) (4 (4 10000) (4 (4 15000) (4 (4 20000) (4 (4 25000) (4 (4 1996) (4 (4 1997) (4 (4 1998) (4 (4 1999) (4 (4 2000) (4 (4 2001) (4 (4 2002) (4 (4 2003) (4 (4 2004) (4 (4 2005) (4 (4 2006) (4 (4 2007) (4 (4 2008) (4 2009))))))))))))))))))))))))))) (4 .)))	[4.43148e+08,0.0,0.0,2.79041e+09,0.0,0.0,0.0,0.0,3.96548e+09,2.59454e+08,0.0,0.0,0.0,0.0,4.14166e+08,2.61399e+07,6.01061e+08,9.6079e+09,0.0,7.2264e+08,1.03458e+09,0.0,8.72842e+09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03223e+07,2.95306e+08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3226e+09,0.0,0.0,0.0,0.0,2.70099e+08,0.0,7.21812e+08,8.45819e+09,3.02468e+09,0.0,5.45625e+08,0.0,0.0,0.0,0.0,1.62579e+09,4.94662e+08,3.71828e+09,3.97517e+08,8.05268e+08,0.0,0.0,0.0,2.28447e+09,0.0,0.0,7.92892e+09,6.83547e+08,6.19036e+08,0.0,0.0,0.0,8.10789e+07,1.93272e+09,4.44279e+09,0.0,7.6989e+09,1.09646e+09,0.0,1.11002e+09,1.88886e+09,0.0,0.0,0.0,2.15163e+08,2.41336e+08,9.4369e+07,5.80696e+07,0.0,6.57621e+08,0.0,5.99549e+08,0.0,7.6886e+09,5.56199e+09,0.0]
1	4	1	1.0	12	 Secondly, the quarterly press releases for Enron contain certain volumetric information.	 (4 (4 (4 (4 Secondly) (4 (4 ,) (4 (4 the) (4 (4 quarterly) (4 press))))) (4 (4 releases) (4 (4 for) (4 Enron)))) (4 (4 (4 contain) (4 (4 certain) (4 (4 volumetric) (4 information)))) (4 .)))	[1.17976,0.0,0.0,0.87226,0.0,0.0,0.0,0.0,1.83804,0.0,0.0,0.0,1.06228,0.0,0.753708,0.0,0.829644,3.08257,0.0,0.771714,1.50892,0.0,4.24084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.434018,0.0,0.0,0.0,0.0,3.19969,0.873975,0.0,0.0,0.0,0.0,0.0,0.0,3.47264,1.50438,0.0,1.33512,0.0,0.0,0.0,0.635071,0.861504,0.460157,2.16188,0.737673,0.523072,0.0,0.0,0.0,0.288313,0.0,0.30594,2.91766,1.18996,0.0,0.0,0.0,0.833274,0.0,1.16782,2.57515,0.0,3.32859,1.5186,0.0,1.54862,0.654743,0.0,0.0,0.0118747,1.31634,0.0,0.0,0.0,0.0,0.570769,0.0,0.758641,0.0,3.22786,1.67655,0.185938]
