Index	Truth	Is_Accurate	ProbSen	Size	Sentence	Tree	RootEmbedding
1	0	1	0.033272579312324524	3	 SCHEDULE to the.	 (0 (0 (0 SCHEDULE) (0 (0 to) (0 the))) (0 .))	[0.892401,0.118283,0.174578,0.0,0.33102,0.0,0.0811077,0.0,0.0,0.0,0.0,0.0578018,0.919447,0.0,1.08449,0.0,0.179695,0.0,0.0595052,0.930592,0.861087,0.194361,0.00258451,0.0,0.0,0.0,0.0933742,0.0,0.0,0.0,1.16553,0.109679,0.00375866,0.16557,0.0,0.0947307,0.143361,0.0937818,0.336406,0.0,0.102257,0.0,0.0,0.0,0.0,0.0,0.0,0.191567,0.0,0.0,0.0,0.0,0.0,0.0,0.560841,0.0,0.635615,0.0275514,1.46203,0.0,0.0,0.0,0.594966,1.0481,0.00441914,0.0,0.0381831,0.0,0.0,0.859896,0.0,1.03352,0.0,0.0178012,0.118672,0.32038,0.0,0.0,0.0,0.130299,0.0,1.21835,0.0156434,0.739023,0.0,0.0862962,0.0,1.47872,1.2651,0.0508158,0.0,0.0,0.126861,1.24219,0.0,0.0,0.13314,0.0,0.0,1.46126]
1	4	0	0.24048984050750732	5	: -LRB- 713 -RRB- 646-2495.	 (4 (4 (4 (4 :) (4 (4 -LRB-) (4 (4 713) (4 -RRB-)))) (4 646-2495)) (4 .))	[1.18994,0.0,0.0958464,0.0,0.109919,0.0,0.0309542,2.02179e-05,0.0,0.0,0.0,0.0,1.06744,0.0,1.02797,0.0,0.175011,0.0,0.00678788,1.03226,0.82368,0.0402374,0.0,0.0,0.0894207,0.00262263,0.0,0.0,0.0,0.0,1.39196,0.0038923,0.136562,0.0798223,0.0,0.0658656,0.0,0.108562,0.0,0.0,0.0179883,0.0,0.114286,0.0,0.0899184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467097,0.0203839,0.471368,0.0,1.52856,0.0,0.0,0.0,1.28073,0.828864,0.0,0.0,0.0,0.0,0.0,0.965709,0.0,1.07085,0.0,0.0947571,0.0,0.569089,0.0,0.0,0.0,0.0,0.0378792,1.04182,0.0,0.696661,0.00608736,0.0258982,0.104606,1.09751,1.25461,0.00287415,0.0,0.0,0.0,1.08389,0.0,0.0,0.0788051,0.0,0.0,1.65161]
1	4	0	0.06899197399616241	2	 Katherine Corbally.	 (4 (4 (4 Katherine) (4 Corbally)) (4 .))	[0.653589,0.0,0.107958,0.0,0.21286,0.0,0.0,0.29884,0.0417205,0.0,0.0,0.0256108,0.779872,0.0,0.951184,0.0,0.523903,0.0,0.197935,1.0517,0.490736,0.0211975,0.0,0.0,0.0,0.0,0.0,0.185365,0.0,0.0,0.607097,0.0,0.199826,0.0,0.0,0.164452,0.0,0.0,0.051162,0.0,0.0285034,0.0,0.0,0.107083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190253,0.0,0.529717,0.0,1.40368,0.0,0.0343727,0.0,0.640687,1.03148,0.0923709,0.0,0.244894,0.0,0.0,1.01637,0.0,0.477851,0.0,0.0,0.116918,0.201289,0.0,0.0,0.0,0.0,0.0886764,0.448269,0.179383,0.798657,0.0300074,0.0,0.0886341,1.15481,0.912788,0.100235,0.0,0.0,0.044652,0.821727,0.0,0.0,0.28361,0.0,0.0,1.51926]
1	0	1	0.15844517946243286	20	 In the event of any inconsistency between the provisions of this Agreement and the Definitions, this Agreement will prevail.	 (0 (0 (0 (0 In) (0 (0 (0 the) (0 event)) (0 (0 of) (0 (0 any) (0 inconsistency))))) (0 (0 between) (0 (0 the) (0 provisions)))) (0 (0 of) (0 (0 (0 this) (0 (0 Agreement) (0 (0 and) (0 (0 the) (0 (0 Definitions) (0 (0 ,) (0 (0 this) (0 Agreement)))))))) (0 (0 (0 will) (0 prevail)) (0 .)))))	[1.03968,0.0,0.128057,0.0,0.0,0.0,0.0804766,0.0,0.0,0.0,0.0,0.103113,0.785982,0.0,0.588025,0.0,0.590726,0.0,0.0241128,0.691547,1.06366,0.0494612,0.0,0.0,0.0,0.0,0.0986858,0.249302,0.0,0.0,0.895461,0.0,0.0,0.044121,0.0,0.160342,0.0,0.0,0.852454,0.0,0.0157234,0.0441991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13992,0.0,0.293986,0.0,0.60208,0.0968422,0.0,0.0,0.460474,0.506418,0.0,0.0,0.0,0.0,0.0,0.616642,0.0,0.77552,0.0,0.0,0.0956511,1.13309,0.0,0.0,0.0,0.193375,0.0,1.10763,0.0,0.596154,0.0,0.0795743,0.0,0.475206,1.21964,0.0,0.0,0.0,0.0,0.304362,0.0,0.0,0.0,0.0,0.0,0.625376]
1	0	1	0.28987985849380493	1	 No.	 (0 (0 No) (0 .))	[1.28157,0.0,0.0870232,0.0,0.76916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11566,0.0,1.01658,0.0,1.22558,0.0,0.0,1.34384,0.890162,0.0,0.0121451,0.0,0.0,0.0,0.0,0.0426248,0.0,0.0,0.928496,0.0,0.72811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0259847,0.0,0.0,0.0,0.0,0.0585563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802945,0.0,0.569169,0.0,1.84959,0.0,0.0,0.0,0.885453,1.17808,0.0,0.0,0.0145423,0.0,0.0,0.984586,0.0,0.907554,0.0,0.0,0.0,0.326694,0.0,0.0,0.0,0.0,0.0479416,0.701785,0.0,0.712275,0.0,0.0593054,0.0,2.07505,0.616277,0.0,0.0,0.0,0.0,1.05118,0.038785,0.0,0.317106,0.0,0.0,1.95667]
1	0	1	0.1482149362564087	2	 ANNEX I.	 (0 (0 (0 ANNEX) (0 I)) (0 .))	[0.839192,0.0,0.070314,0.0,0.257806,0.0,0.149446,0.0,0.0,0.0,0.0,0.0,1.08652,0.0,0.882835,0.0,0.0553053,0.0,0.0,0.869677,0.604897,0.0360498,0.0,0.0,0.039072,0.0538614,0.0,0.0,0.0,0.0,1.33392,0.1344,0.0,0.0,0.0,0.0,0.0,0.0,0.253614,0.0,0.0,0.0,0.0,0.0,0.0607184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568294,0.0229723,0.51593,0.0,1.77769,0.0,0.0,0.0,0.766583,0.827293,0.115239,0.0,0.0,0.0,0.0,0.58296,0.0,1.17394,0.0,0.0,0.0,0.441372,0.0,0.0,0.0,0.0,0.0,1.37394,0.0,0.838039,0.0,0.134952,0.0,1.19183,0.953153,0.108559,0.139891,0.0,0.0,0.938398,0.0,0.0,0.301732,0.0,0.0,1.66174]
1	0	1	0.0593334324657917	2	 Part 1.	 (0 (0 (0 Part) (0 1)) (0 .))	[0.861438,0.184186,0.0468047,0.0,0.45937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34459,0.0,0.829241,0.0,0.0308989,0.0,0.0,0.925458,0.692147,0.0239345,0.0,0.0,0.00138383,0.0279316,0.0,0.0,0.0,0.0,1.19712,0.0631126,0.197018,0.0,0.255779,0.0,0.0,0.047803,0.264133,0.047719,0.0390642,0.0,0.0,0.00024986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387476,0.0,0.549533,0.106018,0.661606,0.0803896,1.50474,0.0,0.0284213,0.0,0.653324,0.940707,0.0367623,0.0,0.165549,0.0,0.0,0.640363,0.0,1.31389,0.0,0.0360879,0.0,0.568341,0.0,0.0,0.0,0.0,0.0,1.27392,0.0,1.02968,0.00908367,0.0658216,0.0,1.18659,1.05528,0.122979,0.0,0.0,0.0,0.979883,0.0,0.0,0.344839,0.0,0.0,1.98815]
1	4	0	0.2689923942089081	5	 At execution of this Agreement.	 (4 (4 (4 (4 At) (4 execution)) (4 (4 of) (4 (4 this) (4 Agreement)))) (4 .))	[0.873909,0.0466106,0.0314138,0.0,0.344286,0.0,0.0192163,0.0,0.0,0.0,0.0,0.0,0.926231,0.0,1.00694,0.0,0.451977,0.0,0.0,0.990421,0.829389,0.0125305,0.0114971,0.0,0.0,0.0,0.0,0.027134,0.0,0.0,1.07629,0.0,0.157283,0.0,0.0,0.0,0.0,0.0642072,0.196655,0.0,0.060339,0.0,0.0,0.0,0.04087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638067,0.0,0.530772,0.00713259,1.27206,0.0,0.029806,0.0,0.876456,0.826821,0.0,0.0,0.0,0.0,0.0,0.755361,0.0,0.847391,0.0,0.0,0.00304506,0.462373,0.0,0.0,0.0,0.0,0.0,1.10226,0.0,0.909222,0.0,0.068836,0.0,1.49623,1.27891,0.0423244,0.0,0.0,0.0,1.28175,0.0,0.0,0.0,0.0,0.0,1.36226]
1	4	0	0.4691702127456665	23	 The Purchaser shall provide the Seller a certificate of exemption or other reasonably satisfactory evidence of exemption promptly after execution of this Agreement.	 (4 (4 (4 (4 The) (4 Purchaser)) (4 (4 shall) (4 (4 provide) (4 (4 the) (4 (4 Seller) (4 (4 a) (4 certificate))))))) (4 (4 (4 of) (4 (4 (4 exemption) (4 (4 or) (4 (4 other) (4 (4 reasonably) (4 satisfactory))))) (4 evidence))) (4 (4 of) (4 (4 (4 exemption) (4 (4 promptly) (4 (4 after) (4 (4 execution) (4 (4 of) (4 (4 this) (4 Agreement))))))) (4 .)))))	[1.11059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787709,0.0,0.511829,0.0,0.509464,0.0,0.0,0.611667,0.894609,0.0,0.0263058,0.0,0.0,0.0,0.0,0.386847,0.0,0.0,0.69218,0.0,0.167845,0.0,0.0,0.0,0.0,0.0,0.755741,0.0,0.0,0.0,0.0,0.194366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06342,0.0,0.196025,0.0,0.582421,0.0,0.0,0.0,0.472094,0.517032,0.0,0.0,0.0,0.0,0.0,0.49106,0.0,0.676814,0.0,0.0,0.0,0.991107,0.0,0.0,0.0,0.0,0.0,0.848194,0.0,0.765396,0.0,0.0,0.0,0.437486,1.06866,0.0,0.0,0.0,0.0,0.428554,0.0,0.0,0.0,0.0,0.0,0.840846]
1	0	1	0.4403621256351471	3	 US $ 15,000,000.	 (0 (0 (0 US) (0 (0 $) (0 15,000,000))) (0 .))	[0.78398,0.0,0.0,0.0,0.480979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946766,0.0,0.993193,0.0,0.268205,0.0,0.0,1.01803,0.686081,0.0,0.0554786,0.0,0.00474348,0.0,0.0,0.0421935,0.0,0.0,1.06676,0.0432293,0.136771,0.0,0.0594285,0.0,0.0,0.0483586,0.307945,0.0,0.0451462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65442,0.0,0.684637,0.0,1.2935,0.0,0.0,0.0975693,0.658467,0.758465,0.0,0.0,0.0561047,0.0,0.0,0.611191,0.0,1.04905,0.0,0.0,0.0,0.474919,0.0393865,0.0,0.0,0.0,0.0,1.29197,0.0,0.782085,0.132497,0.0,0.0,1.52348,0.986898,0.0,0.0,0.0,0.0,0.930026,0.0,0.0,0.303218,0.0679863,0.0,1.49821]
1	0	1	0.026826417073607445	5	 640 48 19 36 19.	 (0 (0 (0 (0 640) (0 (0 48) (0 19))) (0 (0 36) (0 19))) (0 .))	[0.844347,0.176957,0.215193,0.0,0.251702,0.0,0.172846,0.0,0.0,0.0,0.0,0.0160558,1.03959,0.0,1.07542,0.0,0.42025,0.0,0.0,0.976523,0.80843,0.235958,0.0,0.0,0.046048,0.0,0.0231567,0.0,0.0,0.0,0.951919,0.136475,0.103398,0.0469401,0.0,0.0107293,0.0,0.122235,0.138581,0.0,0.0293126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495173,0.0,0.478162,0.0939407,1.28901,0.0,0.0,0.0,0.86473,0.849609,0.0355366,0.0,0.0800258,0.0,0.0,0.731129,0.0,0.809925,0.0,0.080054,0.0,0.463183,0.0,0.0,0.0,0.0,0.0,0.987538,0.0,0.894558,0.0,0.164073,0.144046,1.4244,1.17472,0.0847555,0.0,0.0,0.0,1.2468,0.0,0.0,0.0,0.0,0.0,1.38101]
1	4	0	0.17862750589847565	31	 Clauses 2, 3, 7, 8, 9 and 10 of Section D of the FRABBA Terms are not applicable to any transaction to which this provision relates. -RSB-.	 (4 (4 (4 (4 (4 (4 Clauses) (4 (4 2) (4 (4 ,) (4 (4 3) (4 (4 ,) (4 (4 7) (4 (4 ,) (4 (4 8) (4 ,))))))))) (4 (4 9) (4 (4 and) (4 10)))) (4 (4 of) (4 (4 Section) (4 D)))) (4 (4 of) (4 (4 the) (4 FRABBA)))) (4 (4 (4 Terms) (4 (4 are) (4 (4 not) (4 (4 applicable) (4 (4 to) (4 (4 (4 any) (4 transaction)) (4 (4 to) (4 (4 which) (4 (4 (4 this) (4 provision)) (4 (4 relates.) (4 -RSB-))))))))))) (4 .)))	[1.32677,0.0128789,0.111479,0.0,0.139784,0.0,0.10229,0.0,0.0,0.0,0.0,0.100873,1.14105,0.0,0.782618,0.0,0.67579,0.0,0.0,0.472724,1.06359,0.0,0.0,0.0,0.00136027,0.0,0.0219014,0.40101,0.0,0.0,0.743366,0.0,0.157926,0.0,0.0,0.0943599,0.0,0.0979463,0.844644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29027,0.0,0.275556,0.0,0.78065,0.0,0.0,0.0,0.432116,0.422185,0.0,0.0,0.0,0.0,0.0,0.544553,0.0,0.965556,0.0,0.0,0.0,1.0147,0.0,0.00104424,0.0,0.161799,0.0,1.01861,0.0,0.871554,0.0,0.14186,0.0,0.233362,1.24956,0.0,0.0,0.0,0.0,0.26295,0.0,0.0,0.0,0.0,0.0,0.672852]
